split,x,y,target
test,-0.9552989006,-0.7258079052,1.4722999334
test,-0.8261058331,0.8530492783,1.2314099073
test,-0.9729833603,-0.3250075579,1.0210754871
test,0.9377642870,-0.0758481026,1.2214378119
test,-0.5768445730,0.5464180708,0.5104676485
test,0.3066737652,-0.3820819855,2.6304330826
test,0.0019098520,0.3894064426,1.1707415581
test,-0.9756509066,-0.0281014442,0.9271586537
test,0.4008799791,-0.3684650660,2.9673628807
test,0.7177394629,-0.5165004730,2.8342950344
test,0.0062905550,0.3909122944,1.1883591413
test,-0.6981554031,-0.4240690470,0.5312221646
test,-0.4817594290,0.4433339834,0.4485148191
test,-0.3143047094,-0.5516824722,0.5884563327
test,-0.5940542221,0.7253565788,0.6501707435
test,0.5749279261,-0.7767996788,4.8348035812
test,0.2847685814,0.8138017654,4.2301988602
test,0.1155214310,0.6536253691,2.1863486767
test,-0.7156555653,0.3519351482,0.5192952752
test,-0.3436431885,0.7305830717,0.7060908079
test,0.9321002960,-0.8301644325,2.4617488384
test,0.5070878267,0.2164304256,2.8479351997
test,0.9050561190,0.2060812712,1.3998166323
test,-0.9609254599,0.1983776093,0.9202642441
test,-0.1036376953,0.1770716906,0.7493785620
test,-0.4737186432,-0.6279511452,0.5475668311
test,0.0695329905,-0.0812098980,1.2502033710
test,-0.3601810932,-0.6573736668,0.6231743097
test,0.1203252077,0.1289554834,1.4706490040
test,0.4498685598,-0.6984235048,4.3728680611
test,-0.5055913925,0.6900497675,0.5923385024
test,0.2821896076,-0.9555292130,5.4081974030
test,-0.6419826746,0.1631023884,0.4166307151
test,-0.7534197569,-0.6904700994,0.8003387451
test,0.0954474211,-0.5498247147,1.8179157972
test,0.6905543804,-0.3225907087,2.5349276066
test,-0.3160647154,0.7636300325,0.7752975821
test,0.8624589443,-0.5781453848,2.1234219074
test,-0.4939266443,-0.2479680777,0.3912808001
test,0.1691775322,-0.7209085226,2.7913484573
test,-0.3934034109,-0.4440920353,0.4736763537
test,-0.1065595150,0.8795740604,1.5606490374
test,-0.9252882004,0.0606759787,0.7954214215
test,0.8902651072,-0.5376484394,1.8720233440
test,-0.2401213646,0.1856400967,0.5218564272
test,-0.1389044523,0.6425246000,0.9902234077
test,0.2120862007,0.6690380573,2.9028253555
test,0.3362544775,0.8680466413,5.0737614632
test,-0.5009250641,0.0275119543,0.3681595623
test,-0.3366197348,-0.1030350924,0.4229398966
test,0.6545127630,0.2193984985,2.5411493778
test,0.8196527958,-0.0057494640,1.7104909420
test,-0.0643868446,-0.9443206787,1.9953927994
test,-0.4794410467,0.5646167994,0.5070616007
test,0.7630875111,-0.4584956169,2.4294440746
test,0.6708639860,-0.0554535389,2.3689155579
test,-0.8965266943,-0.9596683979,1.8250133991
test,-0.8529579639,0.7598513365,1.1407464743
test,-0.6281983852,0.2414731979,0.4224524200
test,-0.2192599773,0.7695279121,0.9574729800
test,-0.9576621056,-0.1141060591,0.8872784972
test,-0.1387666464,-0.9002401829,1.4742689133
test,0.6744787693,-0.0819816589,2.3636703491
test,0.7127324343,-0.3178443909,2.4251408577
test,-0.0836899281,-0.4202240705,0.9200633764
test,0.9692598581,0.6419215202,1.6627721786
test,-0.1353423595,-0.3892577887,0.7703018785
test,0.2386286259,0.1692079306,2.0340552330
test,0.6178891659,-0.3713936806,2.9157598019
test,0.1158601046,-0.4239002466,1.7086312771
test,0.4965138435,-0.1236079931,2.7599678040
test,-0.6606686115,0.6037446260,0.6000242233
test,0.4177188873,0.4276651144,3.1571621895
test,0.1278203726,0.8842577934,3.2309176922
test,-0.9087215662,0.5733157396,1.0469125509
test,0.9431369305,0.4827069044,1.5078697205
test,0.9178103209,0.4602150917,1.5954325199
test,0.4471869469,-0.6515872478,4.0993695259
test,-0.5445722342,-0.7278871536,0.6310359836
test,-0.7955497503,-0.8854439259,1.2031857967
test,-0.9082362652,-0.7380654812,1.2974917889
test,-0.1639864445,0.6712388992,0.9587464333
test,0.2856408358,0.1946083307,2.2695012093
test,-0.9759992361,-0.3589811325,1.0549974442
test,0.1295880079,-0.2636741400,1.5927845240
test,-0.7700817585,0.9034311771,1.1677381992
test,-0.3988158703,-0.5389026403,0.5171179175
test,0.0381953716,-0.6682308912,1.7616292238
test,-0.6993834972,-0.5180950165,0.5817402005
test,-0.3837581873,-0.6172355413,0.5751765370
test,0.3752515316,0.3364565372,2.8218271732
test,0.6783781052,-0.7343485355,4.0000820160
test,-0.1183599234,-0.3113280535,0.7661296129
test,0.3144799471,0.4732141495,2.8830273151
test,0.5171353817,-0.0737785101,2.7291619778
test,-0.6409280300,0.2855160236,0.4395242333
test,-0.4080787897,0.1950324774,0.3982980549
test,-0.2001481056,-0.9029479027,1.2550221682
